x	y	z	Velocidad				x'	y'
7.963751	-16.369737	-7.282495	1.303364	0.478217	0.191042		-19.15704985	-10.06980785
7.989819	-16.360173	-7.278674	1.302527	0.479931	0.191805		-19.15660965	-10.07511065
8.015869	-16.350574	-7.274838	1.301687	0.481643	0.192567		-19.15612815	-10.08039215
8.041903	-16.340941	-7.270987	1.300845	0.483355	0.193328		-19.15560705	-10.08565305
8.06792	-16.331274	-7.26712	1.300001	0.485064	0.194089		-19.155046	-10.090892
8.09392	-16.321573	-7.263238	1.299153	0.486773	0.194849		-19.154445	-10.09611
8.119903	-16.311837	-7.259341	1.298304	0.48848	0.195609		-19.15380305	-10.10130705
8.145869	-16.302068	-7.255429	1.297451	0.490186	0.196368		-19.15312215	-10.10648315
8.171818	-16.292264	-7.251502	1.296596	0.49189	0.197127		-19.1524003	-10.1116383
8.19775	-16.282426	-7.247559	1.295739	0.493594	0.197885		-19.1516385	-10.1167715
8.223665	-16.272554	-7.243602	1.294879	0.495295	0.198642		-19.15083675	-10.12188475
8.249562	-16.262648	-7.239629	1.294016	0.496996	0.199399		-19.1499947	-10.1269757
8.275443	-16.252708	-7.235641	1.293151	0.498695	0.200156		-19.14911305	-10.13204605
8.301306	-16.242735	-7.231638	1.292283	0.500393	0.200912		-19.1481921	-10.1370951
8.327151	-16.232727	-7.227619	1.291413	0.502089	0.201667		-19.14722985	-10.14212185
8.35298	-16.222685	-7.223586	1.29054	0.503784	0.202422		-19.146228	-10.147129
8.37879	-16.212609	-7.219538	1.289665	0.505478	0.203176		-19.1451855	-10.1521145
8.404584	-16.2025	-7.215474	1.288787	0.50717	0.20393		-19.1441044	-10.1570784
8.430359	-16.192356	-7.211396	1.287907	0.508861	0.204683		-19.14298165	-10.16202165
8.456118	-16.182179	-7.207302	1.287024	0.510551	0.205435		-19.1418203	-10.1669433
8.481858	-16.171968	-7.203193	1.286138	0.512239	0.206187		-19.1406183	-10.1718433
8.507581	-16.161723	-7.199069	1.28525	0.513926	0.206939		-19.13937635	-10.17672235
8.533286	-16.151445	-7.194931	1.28436	0.515611	0.207689		-19.1380951	-10.1815811
8.558973	-16.141133	-7.190777	1.283467	0.517296	0.20844		-19.13677355	-10.18641755
8.584642	-16.130787	-7.186608	1.282571	0.518978	0.209189		-19.1354117	-10.1912327
8.610294	-16.120407	-7.182424	1.281673	0.52066	0.209938		-19.1340099	-10.1960269
8.635927	-16.109994	-7.178226	1.280773	0.522339	0.210687		-19.13256845	-10.20080045
8.661543	-16.099547	-7.174012	1.27987	0.524018	0.211435		-19.13108705	-10.20555205
8.68714	-16.089067	-7.169783	1.278964	0.525695	0.212182		-19.129566	-10.210282
8.712719	-16.078553	-7.16554	1.278056	0.527371	0.212929		-19.12800465	-10.21499165
8.73828	-16.068005	-7.161281	1.277146	0.529045	0.213675		-19.126403	-10.219679
8.763823	-16.057424	-7.157007	1.276232	0.530718	0.214421		-19.12476205	-10.22434505
8.789348	-16.04681	-7.152719	1.275317	0.53239	0.215166		-19.1230818	-10.2289908
8.814854	-16.036162	-7.148416	1.274399	0.53406	0.215911		-19.1213609	-10.2336149
8.840342	-16.025481	-7.144097	1.273478	0.535729	0.216655		-19.1196007	-10.2382167
8.865812	-16.014767	-7.139764	1.272555	0.537396	0.217398		-19.1178012	-10.2427982
8.891263	-16.004019	-7.135416	1.27163	0.539062	0.218141		-19.11596105	-10.24735805
8.916696	-15.993237	-7.131054	1.270702	0.540726	0.218883		-19.1140806	-10.2518976
8.94211	-15.982423	-7.126676	1.269771	0.542389	0.219624		-19.1121615	-10.2564145
8.967505	-15.971575	-7.122283	1.268838	0.544051	0.220365		-19.11020175	-10.26090975
8.992882	-15.960694	-7.117876	1.267903	0.545711	0.221106		-19.1082027	-10.2653847
9.01824	-15.94978	-7.113454	1.266965	0.54737	0.221846		-19.106164	-10.269838
9.043579	-15.938832	-7.109017	1.266025	0.549027	0.222585		-19.10408465	-10.27426965
9.0689	-15.927852	-7.104565	1.265082	0.550683	0.223323		-19.101967	-10.27868
9.094201	-15.916838	-7.100099	1.264136	0.552338	0.224061		-19.09980835	-10.28306935
9.119484	-15.905791	-7.095618	1.263189	0.553991	0.224799		-19.0976104	-10.2874374
9.144748	-15.894712	-7.091122	1.262238	0.555643	0.225536		-19.0953738	-10.2917838
9.169993	-15.883599	-7.086611	1.261286	0.557293	0.226272		-19.09309655	-10.29610855
9.195218	-15.872453	-7.082086	1.260331	0.558941	0.227008		-19.0907793	-10.3004123
9.220425	-15.861274	-7.077545	1.259373	0.560589	0.227743		-19.08842275	-10.30469375
9.245612	-15.850062	-7.072991	1.258413	0.562235	0.228477		-19.0860262	-10.3089552
9.270781	-15.838818	-7.068421	1.257451	0.563879	0.229211		-19.08359135	-10.31319435
9.29593	-15.82754	-7.063837	1.256486	0.565522	0.229944		-19.0811155	-10.3174125
9.321059	-15.81623	-7.059238	1.255518	0.567163	0.230677		-19.07860065	-10.32160865
9.34617	-15.804886	-7.054624	1.254549	0.568803	0.231409		-19.0760455	-10.3257835
9.371261	-15.79351	-7.049996	1.253576	0.570442	0.23214		-19.07345135	-10.32993735
9.396332	-15.782101	-7.045353	1.252602	0.572079	0.232871		-19.0708172	-10.3340692
9.421384	-15.77066	-7.040696	1.251625	0.573714	0.233601		-19.0681444	-10.3381804
9.446417	-15.759186	-7.036024	1.250645	0.575348	0.234331		-19.06543195	-10.34226995
9.47143	-15.747679	-7.031337	1.249663	0.576981	0.23506		-19.0626795	-10.3463375
9.496423	-15.736139	-7.026636	1.248679	0.578612	0.235788		-19.05988705	-10.35038405
9.521396	-15.724567	-7.02192	1.247692	0.580242	0.236516		-19.0570556	-10.3544086
9.54635	-15.712962	-7.01719	1.246703	0.58187	0.237243		-19.0541845	-10.3584125
9.571284	-15.701325	-7.012445	1.245711	0.583497	0.237969		-19.0512744	-10.3623944
9.596199	-15.689655	-7.007686	1.244717	0.585122	0.238695		-19.04832465	-10.36635565
9.621093	-15.677952	-7.002912	1.243721	0.586746	0.23942		-19.04533455	-10.37029455
9.645967	-15.666217	-6.998124	1.242722	0.588368	0.240145		-19.04230545	-10.37421245
9.670822	-15.65445	-6.993321	1.241721	0.589988	0.240869		-19.0392377	-10.3781087
9.695656	-15.64265	-6.988503	1.240717	0.591608	0.241593		-19.0361296	-10.3819826
9.720471	-15.630818	-6.983671	1.239711	0.593225	0.242315		-19.03298285	-10.38583585
9.745265	-15.618953	-6.978825	1.238703	0.594842	0.243037		-19.02979575	-10.38966775
9.770039	-15.607057	-6.973964	1.237692	0.596456	0.243759		-19.02657065	-10.39347765
9.794793	-15.595127	-6.969089	1.236679	0.598069	0.24448		-19.02330455	-10.39726655
9.819526	-15.583166	-6.9642	1.235663	0.599681	0.2452		-19.0200001	-10.4010341
9.844239	-15.571172	-6.959296	1.234645	0.601291	0.24592		-19.01665565	-10.40477965
9.868932	-15.559147	-6.954377	1.233625	0.6029	0.246639		-19.0132732	-10.4085032
9.893605	-15.547089	-6.949444	1.232602	0.604507	0.247357		-19.00985075	-10.41220575
9.918257	-15.534999	-6.944497	1.231577	0.606113	0.248075		-19.00638895	-10.41588695
9.942888	-15.522876	-6.939536	1.230549	0.607717	0.248792		-19.0028868	-10.4195468
9.967499	-15.510722	-6.93456	1.22952	0.609319	0.249508		-18.99934665	-10.42318465
9.99209	-15.498536	-6.92957	1.228487	0.61092	0.250224		-18.9957675	-10.4268015
10.01666	-15.486317	-6.924565	1.227453	0.61252	0.25094		-18.992148	-10.430396
10.041209	-15.474067	-6.919547	1.226416	0.614118	0.251654		-18.98849015	-10.43397015
10.065737	-15.461784	-6.914513	1.225377	0.615714	0.252368		-18.98479195	-10.43752095
10.090245	-15.44947	-6.909466	1.224335	0.617309	0.253081		-18.98105575	-10.44105175
10.114731	-15.437124	-6.904404	1.223291	0.618902	0.253794		-18.97727985	-10.44455985
10.139197	-15.424746	-6.899329	1.222245	0.620494	0.254506		-18.97346495	-10.44804795
10.163642	-15.412336	-6.894238	1.221196	0.622084	0.255217		-18.9696107	-10.4515127
10.188066	-15.399894	-6.889134	1.220145	0.623673	0.255928		-18.9657171	-10.4549571
10.212469	-15.387421	-6.884016	1.219092	0.62526	0.256638		-18.96178515	-10.45838015
10.236851	-15.374916	-6.878883	1.218036	0.626846	0.257347		-18.95781385	-10.46178085
10.261211	-15.362379	-6.873736	1.216978	0.62843	0.258056		-18.95380285	-10.46515985
10.285551	-15.34981	-6.868575	1.215918	0.630012	0.258764		-18.94975285	-10.46851785
10.309869	-15.33721	-6.863399	1.214855	0.631593	0.259472		-18.94566415	-10.47185315
10.334166	-15.324578	-6.85821	1.21379	0.633173	0.260178		-18.9415361	-10.4751681
10.358442	-15.311915	-6.853006	1.212722	0.63475	0.260885		-18.9373697	-10.4784607
10.382697	-15.29922	-6.847789	1.211653	0.636327	0.26159		-18.93316395	-10.48173295
10.40693	-15.286493	-6.842557	1.210581	0.637901	0.262295		-18.9289185	-10.4849825
10.431141	-15.273735	-6.837311	1.209507	0.639474	0.262999		-18.92463435	-10.48821035
10.455331	-15.260945	-6.832051	1.20843	0.641046	0.263703		-18.92031085	-10.49141685
10.4795	-15.248125	-6.826777	1.207351	0.642616	0.264406		-18.91595	-10.494602
10.503647	-15.235272	-6.821489	1.20627	0.644184	0.265108		-18.91154845	-10.49776545
10.527772	-15.222389	-6.816187	1.205186	0.645751	0.265809		-18.9071092	-10.5009072
10.551876	-15.209474	-6.810871	1.2041	0.647316	0.26651		-18.9026306	-10.5040276
10.575958	-15.196527	-6.80554	1.203012	0.648879	0.26721		-18.8981123	-10.5071253
10.600018	-15.18355	-6.800196	1.201922	0.650441	0.26791		-18.8935563	-10.5102023
10.624057	-15.170541	-6.794838	1.200829	0.652002	0.268609		-18.88896095	-10.51325795
10.648073	-15.157501	-6.789466	1.199734	0.65356	0.269307		-18.88432655	-10.51629155
10.672068	-15.14443	-6.78408	1.198637	0.655118	0.270005		-18.8796538	-10.5193038
10.696041	-15.131327	-6.77868	1.197537	0.656673	0.270701		-18.87494135	-10.52229435
10.719992	-15.118194	-6.773265	1.196435	0.658227	0.271398		-18.8701912	-10.5252622
10.74392	-15.105029	-6.767838	1.195331	0.659779	0.272093		-18.865401	-10.52821
10.767827	-15.091834	-6.762396	1.194225	0.66133	0.272788		-18.86057345	-10.53113545
10.791711	-15.078607	-6.75694	1.193116	0.662879	0.273482		-18.85570585	-10.53403885
10.815574	-15.065349	-6.75147	1.192005	0.664427	0.274176		-18.8507999	-10.5369209
10.839414	-15.052061	-6.745987	1.190892	0.665973	0.274869		-18.8458559	-10.5397819
10.863232	-15.038741	-6.740489	1.189776	0.667517	0.275561		-18.8408722	-10.5426202
10.887027	-15.025391	-6.734978	1.188658	0.66906	0.276252		-18.83585045	-10.54543745
10.9108	-15.01201	-6.729453	1.187538	0.670601	0.276943		-18.83079	-10.548233
10.934551	-14.998598	-6.723914	1.186416	0.67214	0.277633		-18.82569085	-10.55100685
10.958279	-14.985155	-6.718362	1.185291	0.673678	0.278323		-18.82055265	-10.55375965
10.981985	-14.971682	-6.712795	1.184165	0.675214	0.279011		-18.81537675	-10.55648975
11.005668	-14.958177	-6.707215	1.183036	0.676749	0.279699		-18.8101608	-10.5591988
11.029329	-14.944642	-6.701621	1.181904	0.678282	0.280387		-18.80490715	-10.56188615
11.052967	-14.931077	-6.696013	1.180771	0.679813	0.281074		-18.79961545	-10.56455145
11.076583	-14.91748	-6.690392	1.179635	0.681343	0.28176		-18.79428405	-10.56719605
11.100175	-14.903854	-6.684757	1.178497	0.682871	0.282445		-18.78891525	-10.56981825
11.123745	-14.890196	-6.679108	1.177357	0.684397	0.28313		-18.78350675	-10.57241875
11.147292	-14.876508	-6.673445	1.176214	0.685922	0.283814		-18.7780602	-10.5749972
11.170817	-14.86279	-6.667769	1.175069	0.687445	0.284497		-18.77257595	-10.57755495
11.194318	-14.849041	-6.662079	1.173922	0.688966	0.285179		-18.7670523	-10.5800903
11.217797	-14.835262	-6.656375	1.172773	0.690486	0.285861		-18.76149095	-10.58260395
11.241252	-14.821452	-6.650658	1.171622	0.692004	0.286543		-18.7558902	-10.5850962
11.264684	-14.807612	-6.644927	1.170468	0.69352	0.287223		-18.7502514	-10.5875664
11.288094	-14.793741	-6.639183	1.169313	0.695035	0.287903		-18.7445739	-10.5900159
11.31148	-14.779841	-6.633425	1.168154	0.696548	0.288582		-18.738859	-10.592443
11.334843	-14.76591	-6.627653	1.166994	0.69806	0.28926		-18.73310505	-10.59484805
11.358183	-14.751949	-6.621868	1.165832	0.699569	0.289938		-18.72731305	-10.59723205
11.3815	-14.737957	-6.616069	1.164667	0.701077	0.290615		-18.721482	-10.599594
11.404793	-14.723936	-6.610257	1.1635	0.702584	0.291291		-18.71561355	-10.60193455
11.428063	-14.709884	-6.604431	1.162331	0.704089	0.291967		-18.70970605	-10.60425305
11.45131	-14.695802	-6.598592	1.16116	0.705592	0.292642		-18.7037605	-10.6065505
11.474533	-14.68169	-6.592739	1.159987	0.707093	0.293316		-18.69777655	-10.60882555
11.497733	-14.667548	-6.586872	1.158811	0.708593	0.29399		-18.69175455	-10.61107855
11.520909	-14.653377	-6.580993	1.157633	0.710091	0.294662		-18.68569515	-10.61331115
11.544061	-14.639175	-6.575099	1.156453	0.711587	0.295334		-18.67959635	-10.61552035
11.567191	-14.624943	-6.569193	1.155271	0.713082	0.296006		-18.67345985	-10.61770985
11.590296	-14.610681	-6.563273	1.154087	0.714575	0.296677		-18.6672846	-10.6198766
11.613378	-14.59639	-6.557339	1.1529	0.716066	0.297346		-18.6610723	-10.6220213
11.636436	-14.582069	-6.551392	1.151711	0.717556	0.298016		-18.6548216	-10.6241446
11.65947	-14.567717	-6.545432	1.150521	0.719044	0.298684		-18.6485315	-10.6262465
11.68248	-14.553337	-6.539458	1.149327	0.72053	0.299352		-18.642205	-10.628326
11.705467	-14.538926	-6.533471	1.148132	0.722015	0.300019		-18.63583945	-10.63038445
11.72843	-14.524486	-6.527471	1.146935	0.723497	0.300686		-18.6294365	-10.6324215
11.751368	-14.510016	-6.521457	1.145735	0.724978	0.301351		-18.6229948	-10.6344358
11.774283	-14.495516	-6.51543	1.144534	0.726458	0.302016		-18.61651505	-10.63642905
11.797174	-14.480987	-6.50939	1.14333	0.727936	0.30268		-18.6099979	-10.6384009
11.82004	-14.466428	-6.503336	1.142124	0.729411	0.303344		-18.603442	-10.64035
11.842883	-14.45184	-6.497269	1.140916	0.730886	0.304007		-18.59684905	-10.64227805
11.865701	-14.437222	-6.491189	1.139706	0.732358	0.304669		-18.59021735	-10.64418435
11.888495	-14.422575	-6.485096	1.138493	0.733829	0.30533		-18.58354825	-10.64606925
11.911265	-14.407899	-6.478989	1.137279	0.735298	0.305991		-18.57684175	-10.64793175
11.934011	-14.393193	-6.472869	1.136062	0.736766	0.306651		-18.57009685	-10.64977285
11.956732	-14.378457	-6.466736	1.134843	0.738231	0.30731		-18.5633132	-10.6515922
11.979429	-14.363693	-6.46059	1.133622	0.739695	0.307968		-18.55649315	-10.65339015
12.002101	-14.348899	-6.454431	1.132399	0.741157	0.308626		-18.54963435	-10.65516635
12.024749	-14.334076	-6.448258	1.131174	0.742618	0.309283		-18.54273815	-10.65692015
12.047373	-14.319223	-6.442072	1.129947	0.744077	0.309939		-18.53580355	-10.65865255
12.069972	-14.304342	-6.435874	1.128717	0.745534	0.310595		-18.5288322	-10.6603642
12.092546	-14.289431	-6.429662	1.127486	0.746989	0.31125		-18.5218221	-10.6620531
12.115096	-14.274491	-6.423437	1.126252	0.748442	0.311904		-18.5147746	-10.6637206
12.137621	-14.259522	-6.417199	1.125016	0.749894	0.312557		-18.50768935	-10.66536635
12.160121	-14.244525	-6.410948	1.123778	0.751344	0.31321		-18.50056735	-10.66699035
12.182597	-14.229498	-6.404683	1.122539	0.752793	0.313862		-18.49340695	-10.66859195
12.205047	-14.214442	-6.398406	1.121296	0.754239	0.314513		-18.48620845	-10.67017245
12.227473	-14.199357	-6.392116	1.120052	0.755684	0.315163		-18.47897255	-10.67173155
12.249874	-14.184243	-6.385813	1.118806	0.757127	0.315813		-18.4716989	-10.6732689
12.27225	-14.169101	-6.379496	1.117558	0.758568	0.316462		-18.4643885	-10.6747835
12.294602	-14.153929	-6.373167	1.116307	0.760008	0.31711		-18.4570397	-10.6762777
12.316928	-14.138729	-6.366825	1.115055	0.761446	0.317757		-18.4496538	-10.6777498
12.339229	-14.1235	-6.36047	1.1138	0.762882	0.318404		-18.44223015	-10.67920015
12.361505	-14.108243	-6.354102	1.112544	0.764316	0.31905		-18.43476975	-10.68062875
12.383756	-14.092956	-6.347721	1.111285	0.765748	0.319695		-18.4272706	-10.6820356
12.405981	-14.077641	-6.341327	1.110024	0.767179	0.32034		-18.41973435	-10.68342035
12.428182	-14.062298	-6.33492	1.108761	0.768608	0.320983		-18.4121617	-10.6847837
12.450357	-14.046926	-6.3285	1.107496	0.770035	0.321626		-18.40455095	-10.68612495
12.472507	-14.031525	-6.322068	1.106229	0.771461	0.322269		-18.39690245	-10.68744545
12.494632	-14.016096	-6.315622	1.10496	0.772884	0.32291		-18.3892172	-10.6887432
12.516731	-14.000638	-6.309164	1.103689	0.774306	0.323551		-18.38149385	-10.69001985
12.538805	-13.985152	-6.302693	1.102416	0.775726	0.324191		-18.37373375	-10.69127475
12.560853	-13.969637	-6.296209	1.10114	0.777144	0.32483		-18.36593555	-10.69250755
12.582876	-13.954095	-6.289713	1.099863	0.778561	0.325469		-18.3581016	-10.6937196
12.604873	-13.938523	-6.283203	1.098584	0.779976	0.326106		-18.35022855	-10.69490855
12.626845	-13.922924	-6.276681	1.097302	0.781389	0.326743		-18.34231975	-10.69607675
12.648791	-13.907296	-6.270146	1.096019	0.7828	0.32738		-18.33437285	-10.69722285
12.670711	-13.89164	-6.263599	1.094733	0.784209	0.328015		-18.32638885	-10.69834785
12.692606	-13.875956	-6.257038	1.093446	0.785617	0.32865		-18.3183681	-10.6994501
12.714475	-13.860244	-6.250465	1.092156	0.787022	0.329284		-18.31031025	-10.70053125
12.736318	-13.844503	-6.24388	1.090865	0.788426	0.329917		-18.3022143	-10.7015913
12.758135	-13.828735	-6.237281	1.089571	0.789829	0.330549		-18.29408225	-10.70262825
12.779926	-13.812938	-6.23067	1.088275	0.791229	0.331181		-18.2859121	-10.7036441
12.801692	-13.797113	-6.224047	1.086978	0.792627	0.331812		-18.2777052	-10.7046392
12.823431	-13.781261	-6.217411	1.085678	0.794024	0.332442		-18.26946185	-10.70561185
12.845145	-13.76538	-6.210762	1.084376	0.795419	0.333071		-18.26118075	-10.70656275
12.866833	-13.749472	-6.2041	1.083073	0.796812	0.3337		-18.25286355	-10.70749155
12.888494	-13.733536	-6.197426	1.081767	0.798204	0.334328		-18.2445089	-10.7083989
12.910129	-13.717572	-6.19074	1.080459	0.799593	0.334955		-18.23611715	-10.70928515
12.931739	-13.70158	-6.184041	1.07915	0.800981	0.335581		-18.22768865	-10.71014965
12.953322	-13.68556	-6.177329	1.077838	0.802367	0.336207		-18.2192227	-10.7109917
12.974878	-13.669513	-6.170605	1.076524	0.803751	0.336832		-18.2107203	-10.7118123
12.996409	-13.653438	-6.163868	1.075208	0.805133	0.337456		-18.20218115	-10.71261115
13.017913	-13.637335	-6.157119	1.073891	0.806513	0.338079		-18.19360455	-10.71338855
13.039391	-13.621205	-6.150358	1.072571	0.807892	0.338701		-18.18499185	-10.71414485
13.060842	-13.605047	-6.143584	1.071249	0.809269	0.339323		-18.1763417	-10.7148787
13.082267	-13.588862	-6.136797	1.069926	0.810644	0.339944		-18.16765545	-10.71559045
13.103666	-13.572649	-6.129998	1.0686	0.812017	0.340564		-18.1589321	-10.7162811
13.125038	-13.556409	-6.123187	1.067272	0.813388	0.341183		-18.1501723	-10.7169503
13.146383	-13.540141	-6.116363	1.065943	0.814757	0.341802		-18.14137505	-10.71759705
13.167702	-13.523846	-6.109527	1.064611	0.816125	0.34242		-18.1325417	-10.7182227
13.188994	-13.507523	-6.102679	1.063278	0.817491	0.343037		-18.1236709	-10.7188269
13.21026	-13.491173	-6.095818	1.061942	0.818855	0.343653		-18.114764	-10.719409
13.231499	-13.474796	-6.088945	1.060605	0.820217	0.344269		-18.10582065	-10.71996965
13.252711	-13.458392	-6.08206	1.059265	0.821577	0.344883		-18.09684085	-10.72050885
13.273896	-13.44196	-6.075162	1.057924	0.822935	0.345497		-18.0878236	-10.7210256
13.295054	-13.425502	-6.068252	1.056581	0.824292	0.34611		-18.0787709	-10.7215209
13.316186	-13.409016	-6.06133	1.055235	0.825646	0.346723		-18.0696811	-10.7219951
13.337291	-13.392503	-6.054395	1.053888	0.826999	0.347334		-18.06055485	-10.72244685
13.358369	-13.375963	-6.047449	1.052539	0.82835	0.347945		-18.05139215	-10.72287815
13.379419	-13.359396	-6.04049	1.051188	0.829699	0.348555		-18.04219265	-10.72328665
13.400443	-13.342802	-6.033519	1.049835	0.831046	0.349164		-18.03295705	-10.72367405
13.42144	-13.326181	-6.026535	1.04848	0.832392	0.349773		-18.023685	-10.724039
13.442409	-13.309533	-6.01954	1.047123	0.833735	0.35038		-18.01437615	-10.72438315
13.463352	-13.292858	-6.012532	1.045764	0.835077	0.350987		-18.0050312	-10.7247052
13.484267	-13.276157	-6.005513	1.044403	0.836417	0.351593		-17.99565045	-10.72500645
13.505155	-13.259429	-5.998481	1.043041	0.837755	0.352198		-17.98623325	-10.72528525
13.526016	-13.242674	-5.991437	1.041676	0.839091	0.352803		-17.9767796	-10.7255426
13.546849	-13.225892	-5.984381	1.040309	0.840425	0.353407		-17.96728915	-10.72577815
13.567656	-13.209083	-5.977313	1.038941	0.841757	0.354009		-17.9577626	-10.7259926
13.588435	-13.192248	-5.970232	1.037571	0.843088	0.354612		-17.94820025	-10.72618425
13.609186	-13.175386	-5.96314	1.036198	0.844416	0.355213		-17.9386011	-10.7263551
13.62991	-13.158498	-5.956036	1.034824	0.845743	0.355813		-17.9289665	-10.7265045
13.650606	-13.141583	-5.94892	1.033448	0.847067	0.356413		-17.9192951	-10.7266321
13.671275	-13.124642	-5.941791	1.03207	0.84839	0.357012		-17.90958825	-10.72673725
13.691917	-13.107674	-5.934651	1.03069	0.849711	0.35761		-17.89984495	-10.72682195
13.712531	-13.09068	-5.927499	1.029308	0.85103	0.358207		-17.89006585	-10.72688485
13.733117	-13.073659	-5.920335	1.027925	0.852348	0.358804		-17.88024995	-10.72692595
13.753675	-13.056612	-5.913159	1.026539	0.853663	0.3594		-17.87039825	-10.72694525
13.774206	-13.039539	-5.905971	1.025152	0.854976	0.359994		-17.8605111	-10.7269431
13.794709	-13.022439	-5.898771	1.023762	0.856288	0.360589		-17.85058715	-10.72691915
13.815184	-13.005314	-5.891559	1.022371	0.857598	0.361182		-17.8406284	-10.7268734
13.835632	-12.988162	-5.884335	1.020978	0.858905	0.361774		-17.8306332	-10.7268062
13.856051	-12.970984	-5.8771	1.019583	0.860211	0.362366		-17.82060185	-10.72671785
13.876443	-12.953779	-5.869853	1.018186	0.861515	0.362957		-17.81053405	-10.72660805
13.896807	-12.936549	-5.862594	1.016788	0.862817	0.363547		-17.80043145	-10.72647645
13.917142	-12.919293	-5.855323	1.015387	0.864117	0.364136		-17.7902927	-10.7263227
13.93745	-12.90201	-5.84804	1.013985	0.865416	0.364725		-17.7801175	-10.7261475
13.95773	-12.884702	-5.840745	1.01258	0.866712	0.365312		-17.7699075	-10.7259505
13.977981	-12.867368	-5.833439	1.011174	0.868006	0.365899		-17.75966135	-10.72573235
13.998205	-12.850008	-5.826121	1.009766	0.869299	0.366485		-17.74937975	-10.72549275
14.0184	-12.832622	-5.818791	1.008356	0.870589	0.36707		-17.739062	-10.725231
14.038567	-12.81521	-5.81145	1.006945	0.871878	0.367655		-17.72870845	-10.72494845
14.058706	-12.797772	-5.804097	1.005531	0.873165	0.368238		-17.7183191	-10.7246441
14.078817	-12.780309	-5.796732	1.004116	0.87445	0.368821		-17.70789495	-10.72431795
14.098899	-12.76282	-5.789356	1.002699	0.875732	0.369403		-17.69743465	-10.72397065
14.118953	-12.745305	-5.781968	1.00128	0.877013	0.369984		-17.68693855	-10.72360155
14.138979	-12.727765	-5.774568	0.999859	0.878292	0.370564		-17.67640765	-10.72321065
14.158976	-12.710199	-5.767157	0.998436	0.87957	0.371144		-17.6658406	-10.7227986
14.178945	-12.692608	-5.759734	0.997012	0.880845	0.371722		-17.65523875	-10.72236475
14.198885	-12.674991	-5.752299	0.995585	0.882118	0.3723		-17.64460075	-10.72190875
14.218797	-12.657349	-5.744853	0.994157	0.883389	0.372877		-17.63392795	-10.72143195
14.23868	-12.639681	-5.737396	0.992727	0.884659	0.373453		-17.623219	-10.720934
14.258534	-12.621988	-5.729927	0.991295	0.885926	0.374029		-17.6124749	-10.7204139
14.27836	-12.604269	-5.722446	0.989862	0.887192	0.374603		-17.601695	-10.719872
14.298157	-12.586525	-5.714954	0.988426	0.888455	0.375177		-17.59087995	-10.71930895
14.317926	-12.568756	-5.707451	0.986989	0.889717	0.37575		-17.5800301	-10.7187251
14.337666	-12.550962	-5.699936	0.98555	0.890977	0.376322		-17.5691451	-10.7181191
14.357377	-12.533142	-5.692409	0.984109	0.892234	0.376893		-17.55822395	-10.71749095
14.377059	-12.515298	-5.684871	0.982667	0.89349	0.377464		-17.54726865	-10.71684165
14.396712	-12.497428	-5.677322	0.981222	0.894744	0.378033		-17.5362772	-10.7161712
14.416337	-12.479533	-5.669761	0.979776	0.895996	0.378602		-17.52525095	-10.71547895
14.435932	-12.461613	-5.662189	0.978328	0.897246	0.37917		-17.5141892	-10.7147652
14.455499	-12.443668	-5.654606	0.976878	0.898494	0.379737		-17.50309265	-10.71403065
14.475036	-12.425698	-5.647011	0.975427	0.89974	0.380303		-17.4919606	-10.7132736
14.494545	-12.407703	-5.639405	0.973974	0.900984	0.380869		-17.48079375	-10.71249575
14.514024	-12.389684	-5.631788	0.972519	0.902226	0.381434		-17.4695924	-10.7116964
14.533475	-12.371639	-5.624159	0.971062	0.903466	0.381997		-17.45835525	-10.71087525
14.552896	-12.35357	-5.616519	0.969603	0.904704	0.38256		-17.4470836	-10.7100326
14.572288	-12.335476	-5.608868	0.968143	0.905941	0.383122		-17.4357768	-10.7091688
14.591651	-12.317357	-5.601205	0.966681	0.907175	0.383684		-17.42443485	-10.70828285
14.610985	-12.299214	-5.593532	0.965217	0.908407	0.384244		-17.41305875	-10.70737675
14.630289	-12.281045	-5.585847	0.963751	0.909637	0.384804		-17.40164615	-10.70644815
14.649564	-12.262853	-5.578151	0.962284	0.910866	0.385362		-17.3902004	-10.7054984
14.66881	-12.244635	-5.570444	0.960814	0.912092	0.38592		-17.3787185	-10.7045275
14.688026	-12.226394	-5.562725	0.959343	0.913317	0.386477		-17.3672031	-10.7035341
14.707213	-12.208127	-5.554996	0.957871	0.914539	0.387034		-17.35565155	-10.70252055
14.72637	-12.189836	-5.547255	0.956396	0.915759	0.387589		-17.3440655	-10.7014845
14.745498	-12.171521	-5.539503	0.95492	0.916978	0.388144		-17.3324453	-10.7004273
14.764596	-12.153182	-5.53174	0.953442	0.918194	0.388697		-17.3207906	-10.6993486
14.783665	-12.134818	-5.523966	0.951963	0.919409	0.38925		-17.30910075	-10.69824875
14.802705	-12.11643	-5.516181	0.950481	0.920621	0.389802		-17.29737675	-10.69712775
14.821714	-12.098017	-5.508385	0.948998	0.921832	0.390353		-17.2856169	-10.6959849
14.840694	-12.079581	-5.500578	0.947514	0.92304	0.390904		-17.2738239	-10.6948209
14.859644	-12.06112	-5.49276	0.946027	0.924247	0.391453		-17.2619954	-10.6936354
14.878565	-12.042635	-5.484931	0.944539	0.925452	0.392002		-17.25013275	-10.69242875
