x	y	z	Velocidad				x'	y'
-10.770284	-29.719613	-6.029086	1.048445	-0.366918	-0.43068		-25.9500136	-2.2594866
-9.931528	-30.013148	-6.37363	1.057857	-0.338476	-0.42464		-26.5371132	-2.8975952
-9.085243	-30.283928	-6.713342	1.066411	-0.30996	-0.418318		-27.10409295	-3.53350695
-8.232114	-30.531896	-7.047996	1.074111	-0.281404	-0.411726		-27.6506561	-4.1667561
-7.372825	-30.75702	-7.377377	1.080958	-0.252839	-0.404875		-28.17653125	-4.79688825
-6.508059	-30.959291	-7.701277	1.086958	-0.224296	-0.397774		-28.68147035	-5.42345635
-5.638492	-31.138727	-8.019497	1.092117	-0.195805	-0.390437		-29.1652548	-6.0460248
-4.764798	-31.295372	-8.331846	1.096443	-0.167396	-0.382873		-29.6276927	-6.6641667
-3.887644	-31.429288	-8.638145	1.099943	-0.139096	-0.375095		-30.0686126	-7.2774696
-3.007689	-31.540565	-8.938221	1.102629	-0.110933	-0.367114		-30.48787385	-7.88552985
-2.125586	-31.629312	-9.231913	1.10451	-0.082934	-0.358942		-30.8853569	-8.4879579
-1.241978	-31.695659	-9.519066	1.1056	-0.055123	-0.35059		-31.2609667	-9.0843737
-0.357498	-31.739757	-9.799538	1.105911	-0.027525	-0.342069		-31.6146327	-9.6744137
0.527231	-31.761777	-10.073193	1.105457	-0.000163	-0.333391		-31.94630785	-10.25772385
1.411596	-31.761907	-10.339906	1.104252	0.026942	-0.324567		-32.2559656	-10.8339646
2.294998	-31.740354	-10.59956	1.102313	0.053768	-0.315609		-32.5436033	-11.4028093
3.176848	-31.697339	-10.852046	1.099654	0.080296	-0.306526		-32.8092358	-11.9639428
4.056571	-31.633102	-11.097268	1.096293	0.106508	-0.297331		-33.05290185	-12.51706785
4.933605	-31.547896	-11.335132	1.092246	0.132385	-0.288034		-33.27465775	-13.06189375
5.807402	-31.441988	-11.565559	1.087531	0.157911	-0.278644		-33.4745787	-13.5981497
6.677427	-31.315659	-11.788474	1.082166	0.183072	-0.269172		-33.65275845	-14.12557345
7.543159	-31.169201	-12.003812	1.076169	0.207853	-0.259629		-33.80930665	-14.64391765
8.404094	-31.002919	-12.211515	1.069558	0.232241	-0.250023		-33.9443519	-15.1529479
