x	y	z	Velocidad				x'	y'
9.313433	-26.331961	-11.009277	1.086876	0.345674	0.114397		-29.59166255	-14.26897855
9.856871	-26.159125	-10.952078	1.079686	0.364756	0.122386		-29.60902985	-14.40198285
10.396713	-25.976746	-10.890885	1.072103	0.383703	0.130329		-29.61559555	-14.52973455
10.932765	-25.784895	-10.825721	1.06413	0.402507	0.138224		-29.61136275	-14.65218875
11.46483	-25.583642	-10.756608	1.05577	0.421161	0.146068		-29.5963325	-14.7692985
11.992715	-25.373061	-10.683575	1.047027	0.43966	0.153856		-29.57051125	-14.88102525
12.516228	-25.153231	-10.606646	1.037903	0.457995	0.161588		-29.5339108	-14.9873258
13.035179	-24.924233	-10.525852	1.028402	0.476161	0.16926		-29.48654565	-15.08816465
13.549381	-24.686153	-10.441222	1.018528	0.494151	0.176869		-29.42843635	-15.18350535
14.058645	-24.439077	-10.352788	1.008285	0.511958	0.184412		-29.35960275	-15.27331375
14.562787	-24.183098	-10.260582	0.997675	0.529576	0.191887		-29.28007345	-15.35755745
15.061625	-23.91831	-10.164638	0.986704	0.546999	0.199292		-29.18987875	-15.43620675
15.554977	-23.644811	-10.064992	0.975374	0.564221	0.206622		-29.08905295	-15.50923395
16.042664	-23.3627	-9.961681	0.963692	0.581234	0.213877		-28.9776324	-15.5766134
16.52451	-23.072083	-9.854743	0.951659	0.598034	0.221053		-28.8556615	-15.6383215
17.000339	-22.773066	-9.744216	0.939282	0.614614	0.228147		-28.72318465	-15.69433465
17.46998	-22.465759	-9.630143	0.926565	0.630968	0.235157		-28.580252	-15.744636
17.933263	-22.150274	-9.512564	0.913512	0.647091	0.242081		-28.42691605	-15.78920605
18.390019	-21.826729	-9.391524	0.900128	0.662976	0.248916		-28.26323565	-15.82803065
18.840083	-21.495241	-9.267066	0.886418	0.678617	0.255659		-28.08927005	-15.86109505
19.283292	-21.155933	-9.139236	0.872388	0.69401	0.262309		-27.9050852	-15.8883882
19.719486	-20.808927	-9.008081	0.858042	0.709149	0.268863		-27.7107471	-15.9099011
20.148507	-20.454353	-8.87365	0.843385	0.724028	0.275318		-27.50633045	-15.92562745
20.5702	-20.092339	-8.735991	0.828424	0.738642	0.281672		-27.291909	-15.935561
20.984412	-19.723018	-8.595156	0.813163	0.752986	0.287922		-27.0675622	-15.9397002
21.390993	-19.346525	-8.451194	0.797608	0.767054	0.294068		-26.83337255	-15.93804155
21.789797	-18.962998	-8.30416	0.781764	0.780842	0.300106		-26.58942695	-15.93058895
22.180679	-18.572577	-8.154108	0.765639	0.794345	0.306034		-26.33581465	-15.91734565
22.563498	-18.175405	-8.00109	0.749236	0.807557	0.31185		-26.0726293	-15.8983143
22.938117	-17.771626	-7.845165	0.732563	0.820475	0.317553		-25.79996695	-15.87350595
23.304398	-17.361389	-7.686389	0.715626	0.833093	0.323139		-25.5179283	-15.8429283
23.662211	-16.944842	-7.524819	0.69843	0.845407	0.328608		-25.22661585	-15.80659285
24.011426	-16.522139	-7.360515	0.680982	0.857413	0.333956		-24.9261381	-15.7645141
24.351917	-16.093432	-7.193537	0.663288	0.869106	0.339183		-24.61660295	-15.71670795
24.683561	-15.658879	-7.023946	0.645355	0.880483	0.344286		-24.29812535	-15.66319235
25.006238	-15.218638	-6.851803	0.627189	0.891539	0.349264		-23.9708213	-15.6039863
25.319833	-14.772868	-6.677171	0.608797	0.90227	0.354114		-23.63480955	-15.53911255
25.624231	-14.321734	-6.500114	0.590185	0.912672	0.358835		-23.29021485	-15.46859485
25.919324	-13.865398	-6.320696	0.57136	0.922742	0.363426		-22.9371614	-15.3924594
26.205004	-13.404027	-6.138983	0.55233	0.932476	0.367884		-22.5757784	-15.3107344
26.481168	-12.937789	-5.955041	0.5331	0.941871	0.372208		-22.2061978	-15.2234498
26.747718	-12.466853	-5.768937	0.513678	0.950924	0.376397		-21.8285543	-15.1306383
27.004557	-11.991391	-5.580739	0.494071	0.95963	0.380449		-21.44298595	-15.03233395
27.251593	-11.511576	-5.390514	0.474286	0.967988	0.384363		-21.04963355	-14.92857155
27.488736	-11.027582	-5.198333	0.45433	0.975993	0.388137		-20.6486396	-14.8193906
27.715901	-10.539585	-5.004264	0.434211	0.983644	0.391769		-20.24015035	-14.70482935
27.933006	-10.047763	-4.80838	0.413935	0.990938	0.39526		-19.8243151	-14.5849321
28.139974	-9.552294	-4.61075	0.39351	0.997871	0.398606		-19.4012849	-14.4597409
28.336728	-9.053359	-4.411447	0.372943	1.004442	0.401808		-18.9712138	-14.3293018
28.5232	-8.551138	-4.210543	0.352242	1.010648	0.404864		-18.534258	-14.193663
28.699321	-8.045814	-4.008111	0.331414	1.016487	0.407773		-18.09057635	-14.05287335
28.865028	-7.53757	-3.804224	0.310467	1.021957	0.410533		-17.6403298	-13.9069838
29.020261	-7.026592	-3.598958	0.289408	1.027056	0.413145		-17.18368335	-13.75604935
29.164965	-6.513064	-3.392385	0.268245	1.031782	0.415607		-16.72080175	-13.60012275
29.299088	-5.997173	-3.184582	0.246986	1.036134	0.417917		-16.2518538	-13.4392628
29.422581	-5.479106	-2.975623	0.225637	1.040109	0.420076		-15.77700935	-13.27352635
29.535399	-4.959051	-2.765585	0.204208	1.043707	0.422083		-15.29644065	-13.10297465
29.637503	-4.437198	-2.554543	0.182704	1.046927	0.423936		-14.81032405	-12.92766905
29.728855	-3.913734	-2.342575	0.161136	1.049766	0.425636		-14.31883325	-12.74767425
29.809423	-3.388851	-2.129757	0.139509	1.052225	0.427181		-13.82214905	-12.56305505
29.879178	-2.862739	-1.916167	0.117832	1.054302	0.428571		-13.3204513	-12.3738793
29.938094	-2.335588	-1.701881	0.096113	1.055996	0.429806		-12.8139209	-12.1802139
29.98615	-1.80759	-1.486978	0.074359	1.057307	0.430885		-12.3027425	-11.9821305
30.023329	-1.278937	-1.271536	0.052578	1.058235	0.431807		-11.78710215	-11.77970115
30.049619	-0.749819	-1.055632	0.030779	1.058779	0.432573		-11.26718565	-11.57299865
30.065008	-0.22043	-0.839346	0.008968	1.058939	0.433182		-10.7431828	-11.3620988
30.069492	0.30904	-0.622755	-0.012845	1.058715	0.433634		-10.2152822	-11.1470772
30.063069	0.838397	-0.405938	-0.034654	1.058107	0.433928		-9.68367715	-10.92801215
30.045742	1.367451	-0.188974	-0.056451	1.057115	0.434065		-9.1485587	-10.7049837
30.017517	1.896008	0.028059	-0.078227	1.055739	0.434045		-8.61012295	-10.47807195
29.978403	2.423877	0.245081	-0.099975	1.053981	0.433867		-8.06856405	-10.24736005
29.928415	2.950868	0.462015	-0.121687	1.05184	0.433532		-7.52407725	-10.01293025
29.867572	3.476788	0.678781	-0.143355	1.049318	0.433039		-6.9768622	-9.7748692
29.795894	4.001447	0.8953	-0.164972	1.046415	0.43239		-6.4271159	-9.5332629
29.713408	4.524654	1.111495	-0.186529	1.043132	0.431584		-5.8750388	-9.2881978
29.620144	5.04622	1.327287	-0.208019	1.039471	0.430621		-5.3208304	-9.0397634
29.516134	5.565955	1.542597	-0.229434	1.035433	0.429501		-4.7646919	-8.7880499
29.401417	6.083672	1.757348	-0.250767	1.031018	0.428226		-4.20682395	-8.53314795
29.276034	6.599181	1.971461	-0.272009	1.02623	0.426796		-3.6474309	-8.2751509
29.140029	7.112296	2.184859	-0.293153	1.02107	0.42521		-3.08671415	-8.01415115
28.993453	7.622831	2.397464	-0.314192	1.015538	0.423471		-2.52487755	-7.75024455
28.836357	8.1306	2.6092	-0.335117	1.009638	0.421577		-1.96212495	-7.48352495
28.668799	8.635419	2.819989	-0.355922	1.003371	0.419531		-1.39866065	-7.21409065
28.490838	9.137105	3.029754	-0.376598	0.99674	0.417332		-0.8346883	-6.9420393
28.302539	9.635475	3.23842	-0.397139	0.989747	0.414982		-0.27041365	-6.66746865
28.103969	10.130348	3.445911	-0.417537	0.982395	0.412481		0.29395885	-6.39047815
27.895201	10.621546	3.652151	-0.437784	0.974685	0.40983		0.85822565	-6.11116935
27.676309	11.108888	3.857066	-0.457874	0.966622	0.40703		1.42217985	-5.82964215
27.447372	11.592199	4.060582	-0.477798	0.958207	0.404083		1.9856188	-5.5459982
27.208472	12.071302	4.262623	-0.497551	0.949443	0.400988		2.5483368	-5.2603422
26.959697	12.546024	4.463117	-0.517124	0.940335	0.397748		3.11013005	-4.97277695
26.701135	13.016191	4.661991	-0.53651	0.930884	0.394363		3.67079375	-4.68340625
26.43288	13.481634	4.859172	-0.555703	0.921095	0.390835		4.230126	-4.392336
26.155028	13.942181	5.05459	-0.574696	0.910971	0.387164		4.7879212	-4.0996698
25.86768	14.397667	5.248172	-0.593481	0.900515	0.383353		5.343979	-3.805516
25.57094	14.847924	5.439848	-0.612053	0.889732	0.379402		5.898095	-3.509981
25.264913	15.29279	5.629549	-0.630403	0.878624	0.375313		6.45007045	-3.21317055
24.949712	15.732102	5.817206	-0.648526	0.867197	0.371088		6.9997028	-2.9151932
24.625448	16.1657	6.00275	-0.666415	0.855453	0.366727		7.5467932	-2.6161568
24.292241	16.593427	6.186113	-0.684064	0.843398	0.362233		8.09114265	-2.31617135
23.950209	17.015126	6.36723	-0.701465	0.831035	0.357607		8.63255285	-2.01534315
23.599476	17.430643	6.546033	-0.718614	0.818369	0.35285		9.1708264	-1.7137836
23.240169	17.839828	6.722458	-0.735502	0.805405	0.347965		9.70576885	-1.41160115
22.872418	18.242531	6.89644	-0.752125	0.792147	0.342953		10.2371847	-1.1089063
22.496356	18.638604	7.067917	-0.768476	0.7786	0.337815		10.7648794	-0.8058076
22.112118	19.027904	7.236825	-0.78455	0.764768	0.332555		11.2886627	-0.5024163
21.719843	19.410288	7.403102	-0.80034	0.750657	0.327173		11.80834295	-0.19884305
21.319673	19.785617	7.566688	-0.815841	0.736272	0.321672		12.32373145	0.10480245
20.911752	20.153753	7.727524	-0.831046	0.721617	0.316053		12.8346398	0.4084108
20.496229	20.514561	7.885551	-0.845951	0.706699	0.310318		13.34088085	0.71187085
20.073253	20.867911	8.04071	-0.86055	0.691522	0.30447		13.84227245	1.01507145
19.642978	21.213672	8.192945	-0.874838	0.676092	0.298511		14.3386297	1.3179027
19.205559	21.551718	8.3422	-0.888809	0.660414	0.292442		14.82977235	1.62025435
18.761154	21.881925	8.488421	-0.902459	0.644494	0.286267		15.3155211	1.9220171
18.309925	22.204172	8.631555	-0.915781	0.628338	0.279986		15.79569825	2.22308125
17.852034	22.518341	8.771548	-0.928772	0.611951	0.273603		16.2701291	2.5233361
17.387648	22.824316	8.908349	-0.941427	0.59534	0.26712		16.7386392	2.8226722
16.916935	23.121986	9.041909	-0.95374	0.57851	0.260538		17.20105875	3.12098175
16.440064	23.411241	9.172178	-0.965708	0.561467	0.253861		17.6572186	3.4181556
15.95721	23.691975	9.299109	-0.977326	0.544218	0.247091		18.1069515	3.7140855
15.468547	23.964084	9.422654	-0.988589	0.526769	0.24023		18.55009255	4.00866255
14.974253	24.227468	9.542769	-0.999494	0.509125	0.23328		18.98647945	4.30178045
14.474505	24.482031	9.65941	-1.010037	0.491294	0.226245		19.41595425	4.59333325
13.969487	24.727678	9.772532	-1.020212	0.473282	0.219127		19.83835755	4.88321155
13.459381	24.964319	9.882095	-1.030018	0.455095	0.211927		20.25353565	5.17131165
12.944372	25.191866	9.988059	-1.039449	0.43674	0.20465		20.6613358	5.4575288
12.424647	25.410236	10.090384	-1.048503	0.418223	0.197297		21.06160955	5.74175755
11.900396	25.619347	10.189032	-1.057176	0.399551	0.189871		21.4542084	6.0238934
11.371808	25.819123	10.283968	-1.065465	0.380731	0.182375		21.8389902	6.3038352
10.839075	26.009488	10.375155	-1.073367	0.36177	0.174811		22.21581175	6.58147875
10.302391	26.190373	10.462561	-1.080879	0.342674	0.167183		22.58453615	6.85672415
9.761952	26.36171	10.546152	-1.087997	0.323451	0.159493		22.9450268	7.1294688
9.217953	26.523436	10.625899	-1.09472	0.304107	0.151743		23.29715245	7.39961545
8.670593	26.67549	10.70177	-1.101045	0.28465	0.143937		23.64078245	7.66706245
8.120071	26.817815	10.773739	-1.106968	0.265086	0.136077		23.97579015	7.93171415
7.566587	26.950358	10.841777	-1.112489	0.245423	0.128167		24.30205255	8.19347155
7.010342	27.073069	10.905861	-1.117605	0.225667	0.120209		24.6194493	8.4522413
6.45154	27.185903	10.965965	-1.122313	0.205826	0.112206		24.927864	8.707926
5.890383	27.288815	11.022068	-1.126613	0.185907	0.10416		25.22718095	8.96043395
5.327077	27.381769	11.074148	-1.130502	0.165917	0.096076		25.51729205	9.20967105
4.761826	27.464728	11.122186	-1.133978	0.145864	0.087955		25.7980889	9.4555469
4.194837	27.53766	11.166163	-1.137042	0.125755	0.079801		26.06946705	9.69797005
3.626317	27.600538	11.206064	-1.13969	0.105597	0.071617		26.33132705	9.93685305
3.056472	27.653336	11.241872	-1.141923	0.085398	0.063405		26.5835708	10.1721068
2.48551	27.696035	11.273575	-1.143738	0.065164	0.055169		26.8261065	10.4036465
1.913641	27.728617	11.301159	-1.145137	0.044904	0.046912		27.05884265	10.63138465
1.341073	27.751069	11.324615	-1.146117	0.024624	0.038636		27.28169345	10.85523945
0.768014	27.763381	11.343933	-1.146678	0.004332	0.030345		27.4945761	11.0751281
0.194675	27.765547	11.359105	-1.14682	-0.015964	0.022042		27.69741075	11.29096875
-0.378735	27.757565	11.370126	-1.146543	-0.036257	0.013729		27.89012225	11.50268325
-0.952007	27.739437	11.376991	-1.145847	-0.05654	0.00541		28.07263945	11.71019345
-1.52493	27.711167	11.379696	-1.144732	-0.076805	-0.002912		28.2448925	11.9134215
-2.097296	27.672764	11.37824	-1.143198	-0.097045	-0.011234		28.4068176	12.1122936
-2.668895	27.624241	11.372623	-1.141246	-0.117253	-0.019553		28.55835425	12.30673625
-3.239518	27.565615	11.362846	-1.138876	-0.13742	-0.027867		28.6994463	12.4966773
-3.808956	27.496905	11.348913	-1.136089	-0.157541	-0.036171		28.8300396	12.6820476
-4.377	27.418134	11.330828	-1.132885	-0.177606	-0.044463		28.950084	12.862778
-4.943443	27.329331	11.308596	-1.129267	-0.197609	-0.05274		29.05953605	13.03880105
-5.508077	27.230527	11.282226	-1.125235	-0.217543	-0.060999		29.15835395	13.21005295
-6.070694	27.121755	11.251726	-1.12079	-0.2374	-0.069237		29.2464979	13.3764689
-6.631089	27.003055	11.217108	-1.115935	-0.257173	-0.077451		29.32393615	13.53798915
-7.189057	26.874468	11.178382	-1.11067	-0.276855	-0.085637		29.39063795	13.69455195
-7.744392	26.736041	11.135564	-1.104997	-0.296438	-0.093794		29.4465782	13.8461012
-8.29689	26.587822	11.088667	-1.098919	-0.315915	-0.101917		29.4917335	13.9925785
-8.84635	26.429865	11.037708	-1.092438	-0.335279	-0.110004		29.5260875	14.1339305
-9.392569	26.262225	10.982707	-1.085556	-0.354523	-0.118051		29.54962415	14.27010615
-9.935347	26.084964	10.923681	-1.078274	-0.373639	-0.126057		29.56233545	14.40105245
-10.474484	25.898144	10.860652	-1.070597	-0.392622	-0.134017		29.5642134	14.5267214
-11.009783	25.701833	10.793644	-1.062526	-0.411462	-0.14193		29.55525705	14.64706805
-11.541046	25.496102	10.722679	-1.054065	-0.430155	-0.149791		29.5354681	14.7620451
-12.068078	25.281025	10.647784	-1.045216	-0.448692	-0.157598		29.5048523	14.8716113
-12.590686	25.056678	10.568984	-1.035983	-0.467068	-0.165349		29.4634181	14.9757241
-13.108678	24.823145	10.48631	-1.026368	-0.485274	-0.17304		29.4111823	15.0743473
-13.621862	24.580508	10.39979	-1.016376	-0.503305	-0.180669		29.3481597	15.1674417
-14.13005	24.328855	10.309455	-1.00601	-0.521153	-0.188232		29.2743725	15.2549725
-14.633055	24.068278	10.215339	-0.995273	-0.538813	-0.195728		29.18984725	15.33690825
-15.130691	23.798872	10.117475	-0.98417	-0.556277	-0.203152		29.09461385	15.41321685
-15.622776	23.520734	10.015899	-0.972704	-0.573539	-0.210503		28.9887056	15.4838706
-16.109128	23.233964	9.910648	-0.96088	-0.590593	-0.217777		28.8721588	15.5488428
-16.589568	22.938668	9.801759	-0.948702	-0.607432	-0.224972		28.7450168	15.6081078
-17.063919	22.634952	9.689273	-0.936174	-0.62405	-0.232086		28.60732365	15.66164465
-17.532006	22.322927	9.57323	-0.923301	-0.640441	-0.239115		28.4591291	15.7094321
-17.993656	22.002707	9.453672	-0.910087	-0.656598	-0.246058		28.3004866	15.7514516
-18.4487	21.674408	9.330644	-0.896538	-0.672516	-0.25291		28.131453	15.787689
-18.896969	21.33815	9.204188	-0.882658	-0.68819	-0.259671		27.95208915	15.81812715
-19.338298	20.994055	9.074353	-0.868452	-0.703612	-0.266337		27.7624593	15.8427573
-19.772524	20.642249	8.941184	-0.853926	-0.718777	-0.272906		27.5626324	15.8615674
-20.199487	20.28286	8.804732	-0.839084	-0.73368	-0.279375		27.35268045	15.87455245
-20.619029	19.91602	8.665044	-0.823933	-0.748315	-0.285742		27.13268015	15.88170415
-21.030996	19.541863	8.522173	-0.808477	-0.762676	-0.292005		26.9027116	15.8830216
-21.435234	19.160525	8.37617	-0.792722	-0.776759	-0.298162		26.6628569	15.8785019
-21.831595	18.772146	8.227089	-0.776675	-0.790557	-0.304209		26.41320425	15.86814725
-22.219933	18.376867	8.074985	-0.760341	-0.804067	-0.310145		26.15384355	15.85196155
-22.600103	17.974834	7.919912	-0.743725	-0.817282	-0.315968		25.88487005	15.82994805
-22.971966	17.566193	7.761928	-0.726835	-0.830197	-0.321675		25.6063811	15.8021161
-23.335383	17.151094	7.601091	-0.709676	-0.842809	-0.327264		25.31847805	15.76847505
-23.690221	16.72969	7.437459	-0.692254	-0.855112	-0.332734		25.02126735	15.72903635
-24.036348	16.302133	7.271092	-0.674576	-0.867102	-0.338081		24.7148548	15.6838138
-24.373636	15.868583	7.102051	-0.656649	-0.878773	-0.343305		24.3993556	15.6328236
-24.70196	15.429196	6.930399	-0.638478	-0.890123	-0.348403		24.074882	15.576085
-25.0212	14.984135	6.756197	-0.620072	-0.901146	-0.353373		23.741555	15.513617
-25.331235	14.533562	6.579511	-0.601436	-0.911838	-0.358214		23.39949425	15.44544325
-25.631953	14.077643	6.400404	-0.582577	-0.922196	-0.362923		23.04882655	15.37158755
-25.923242	13.616545	6.218943	-0.563502	-0.932215	-0.367499		22.6896797	15.2920777
-26.204993	13.150437	6.035193	-0.544219	-0.941892	-0.37194		22.32218455	15.20694055
-26.477102	12.679492	5.849224	-0.524734	-0.951223	-0.376244		21.9464777	15.1162097
-26.739469	12.20388	5.661102	-0.505055	-0.960204	-0.380411		21.56269415	15.01991615
-26.991997	11.723778	5.470896	-0.485189	-0.968833	-0.384437		21.17097695	14.91809495
-27.234592	11.239361	5.278678	-0.465143	-0.977106	-0.388322		20.7714682	14.8107852
-27.467163	10.750809	5.084517	-0.444925	-0.985019	-0.392065		20.36431605	14.69802405
-27.689625	10.258299	4.888484	-0.424541	-0.992571	-0.395664		19.94966775	14.57985275
-27.901896	9.762013	4.690652	-0.404001	-0.999757	-0.399117		19.5276766	14.4563156
-28.103896	9.262135	4.491094	-0.38331	-1.006576	-0.402423		19.0984986	14.3274576
-28.295551	8.758847	4.289882	-0.362478	-1.013025	-0.405582		18.66228985	14.19332485
-28.47679	8.252334	4.087091	-0.341511	-1.019101	-0.408591		18.2192105	14.0539675
-28.647546	7.742784	3.882796	-0.320417	-1.024802	-0.41145		17.7694251	13.9094371
-28.807754	7.230383	3.677071	-0.299205	-1.030126	-0.414157		17.3130969	13.7597849
-28.957357	6.71532	3.469992	-0.277882	-1.035071	-0.416713		16.85039495	13.60506695
-29.096297	6.197784	3.261636	-0.256455	-1.039635	-0.419115		16.38148795	13.44533995
-29.224525	5.677967	3.052078	-0.234934	-1.043816	-0.421362		15.90655075	13.28066175
-29.341992	5.156058	2.841397	-0.213325	-1.047614	-0.423455		15.4257552	13.1110942
-29.448654	4.632251	2.62967	-0.191637	-1.051025	-0.425391		14.9392799	12.9366989
-29.544473	4.106739	2.416974	-0.169878	-1.05405	-0.427171		14.44730455	12.75753955
-29.629412	3.579714	2.203389	-0.148056	-1.056686	-0.428794		13.9500082	12.5736832
-29.70344	3.051371	1.988992	-0.126179	-1.058933	-0.430259		13.447575	12.385196
-29.76653	2.521904	1.773862	-0.104256	-1.060791	-0.431566		12.9401895	12.1921475
-29.818658	1.991509	1.558079	-0.082293	-1.062258	-0.432713		12.4280393	11.9946093
-29.859804	1.46038	1.341723	-0.0603	-1.063333	-0.433701		11.9113114	11.7926544
-29.889954	0.928713	1.124872	-0.038285	-1.064017	-0.43453		11.3901969	11.5863559
-29.909097	0.396705	0.907607	-0.016255	-1.06431	-0.435198		10.86488895	11.37579095
-29.917224	-0.13545	0.690008	0.005781	-1.06421	-0.435707		10.3355784	11.1610364
-29.914334	-0.667555	0.472155	0.027814	-1.063718	-0.436054		9.8024619	10.9421719
-29.900427	-1.199414	0.254127	0.049838	-1.062835	-0.436242		9.26573545	10.71927645
-29.875508	-1.730831	0.036007	0.071842	-1.06156	-0.436268		8.7255968	10.4924348
-29.839587	-2.261611	-0.182127	0.093821	-1.059894	-0.436134		8.18224445	10.26172845
-29.792676	-2.791558	-0.400194	0.115764	-1.057838	-0.435839		7.6358786	10.0272426
-29.734794	-3.320477	-0.618114	0.137665	-1.055392	-0.435384		7.0867009	9.7890639
-29.665962	-3.848173	-0.835806	0.159514	-1.052558	-0.434768		6.5349137	9.5472807
-29.586205	-4.374452	-1.05319	0.181305	-1.049336	-0.433993		5.98071975	9.30198175
-29.495552	-4.899121	-1.270186	0.203028	-1.045728	-0.433057		5.4243222	9.0532572
-29.394038	-5.421985	-1.486715	0.224676	-1.041735	-0.431962		4.8659283	8.8011983
-29.2817	-5.942852	-1.702696	0.24624	-1.037358	-0.430708		4.305743	8.545899
-29.15858	-6.461531	-1.91805	0.267714	-1.0326	-0.429296		3.743972	8.287453
-29.024723	-6.977831	-2.132698	0.289088	-1.027461	-0.427725		3.18082205	8.02595505
-28.88018	-7.491562	-2.346561	0.310355	-1.021945	-0.425997		2.616501	7.761502
-28.725002	-8.002534	-2.559559	0.331507	-1.016052	-0.424113		2.0512167	7.4941917
-28.559249	-8.51056	-2.771616	0.352536	-1.009785	-0.422072		1.48517715	7.22412115
-28.382981	-9.015453	-2.982652	0.373434	-1.003147	-0.419876		0.91859035	6.95139135
-28.196264	-9.517026	-3.192589	0.394194	-0.99614	-0.417525		0.3516664	6.6761034
-27.999167	-10.015096	-3.401352	0.414808	-0.988767	-0.415021		-0.21538755	6.39835645
-27.791763	-10.50948	-3.608862	0.435268	-0.98103	-0.412364		-0.78236295	6.11825505
-27.574128	-10.999995	-3.815044	0.455567	-0.972932	-0.409555		-1.3490502	5.8359008
-27.346345	-11.48646	-4.019822	0.475698	-0.964476	-0.406596		-1.91523925	5.55139875
-27.108496	-11.968699	-4.22312	0.495652	-0.955666	-0.403488		-2.4807254	5.2648536
-26.86067	-12.446532	-4.424864	0.515422	-0.946505	-0.400231		-3.0452975	4.9763705
-26.602959	-12.919784	-4.624979	0.535002	-0.936996	-0.396827		-3.60874835	4.68605665
-26.335458	-13.388283	-4.823393	0.554383	-0.927143	-0.393277		-4.1708727	4.3940173
-26.058266	-13.851854	-5.020031	0.57356	-0.91695	-0.389583		-4.7314609	4.1003621
-25.771486	-14.310329	-5.214823	0.592524	-0.90642	-0.385746		-5.2903089	3.8051971
-25.475225	-14.763539	-5.407696	0.611268	-0.895557	-0.381767		-5.84721025	3.50863275
-25.169591	-15.211317	-5.598579	0.629787	-0.884365	-0.377648		-6.40196015	3.21077785
-24.854697	-15.6535	-5.787403	0.648072	-0.872849	-0.37339		-6.95435605	2.91174095
-24.530661	-16.089924	-5.974098	0.666118	-0.861012	-0.368995		-7.50419265	2.61163335
-24.197602	-16.52043	-6.158595	0.683917	-0.84886	-0.364465		-8.0512693	2.3105657
-23.855644	-16.94486	-6.340828	0.701463	-0.836397	-0.359801		-8.5953846	2.0086474
-23.504912	-17.363059	-6.520728	0.71875	-0.823627	-0.355005		-9.1363398	1.7059912
-23.145537	-17.774873	-6.698231	0.735771	-0.810556	-0.35008		-9.67393505	1.40270695
-22.777652	-18.18015	-6.873271	0.75252	-0.797187	-0.345025		-10.2079718	1.0989072
-22.401392	-18.578744	-7.045783	0.768991	-0.783527	-0.339845		-10.7382568	0.7947042
-22.016896	-18.970508	-7.215706	0.785178	-0.76958	-0.33454		-11.2645944	0.4902076
-21.624307	-19.355297	-7.382976	0.801075	-0.755351	-0.329112		-11.78678955	0.18553145
-21.223769	-19.732973	-7.547532	0.816676	-0.740846	-0.323564		-12.30465385	-0.11921285
-20.815432	-20.103396	-7.709314	0.831975	-0.72607	-0.317898		-12.8179948	-0.4239128
-20.399444	-20.466431	-7.868263	0.846967	-0.711029	-0.312116		-13.3266256	-0.7284576
-19.975961	-20.821946	-8.024321	0.861646	-0.695728	-0.306219		-13.83035965	-1.03273465
-19.545137	-21.169809	-8.177431	0.876008	-0.680173	-0.30021		-14.32901105	-1.33663305
-19.107134	-21.509896	-8.327536	0.890046	-0.66437	-0.294092		-14.8223991	-1.6400391
-18.662111	-21.842081	-8.474582	0.903755	-0.648324	-0.287867		-15.31034215	-1.94284315
-18.210233	-22.166243	-8.618515	0.917131	-0.632042	-0.281536		-15.79266145	-2.24493345
-17.751668	-22.482264	-8.759283	0.930169	-0.615529	-0.275102		-16.2691802	-2.5461992
-17.286583	-22.790028	-8.896834	0.942864	-0.598793	-0.268569		-16.73972395	-2.84652995
-16.815151	-23.089425	-9.031119	0.955212	-0.581838	-0.261937		-17.20412215	-3.14581615
-16.337545	-23.380344	-9.162087	0.967207	-0.564672	-0.25521		-17.66220325	-3.44394625
-15.853941	-23.66268	-9.289692	0.978846	-0.5473	-0.24839		-18.11380065	-3.74081265
-15.364518	-23.93633	-9.413887	0.990125	-0.529729	-0.24148		-18.5587487	-4.0363057
-14.869456	-24.201194	-9.534627	1.001038	-0.511967	-0.234482		-18.9968844	-4.3303174
-14.368937	-24.457178	-9.651868	1.011583	-0.494018	-0.227398		-19.42805005	-4.62274005
-13.863145	-24.704187	-9.765567	1.021756	-0.47589	-0.220233		-19.85208625	-4.91346625
-13.352267	-24.942132	-9.875684	1.031553	-0.45759	-0.212987		-20.26883855	-5.20239055
-12.836491	-25.170926	-9.982177	1.04097	-0.439124	-0.205663		-20.67815415	-5.48940515
-12.316006	-25.390488	-10.085009	1.050004	-0.420499	-0.198266		-21.0798859	-5.7744069
-11.791004	-25.600738	-10.184142	1.058652	-0.401722	-0.190796		-21.4738866	-6.0572906
-11.261677	-25.801599	-10.27954	1.066911	-0.382801	-0.183258		-21.86001205	-6.33795305
-10.728222	-25.992999	-10.371169	1.074778	-0.363741	-0.175653		-22.2381213	-6.6162913
-10.190833	-26.17487	-10.458995	1.082249	-0.34455	-0.167985		-22.60807845	-6.89220345
-9.649709	-26.347145	-10.542988	1.089323	-0.325236	-0.160256		-22.96974685	-7.16558985
-9.105047	-26.509763	-10.623116	1.095997	-0.305805	-0.152469		-23.32299655	-7.43634955
-8.557049	-26.662665	-10.69935	1.102268	-0.286264	-0.144628		-23.66769785	-7.70438285
-8.005915	-26.805797	-10.771664	1.108135	-0.266621	-0.136735		-24.00372675	-7.96959375
-7.451847	-26.939108	-10.840032	1.113595	-0.246883	-0.128792		-24.33096155	-8.23188555
-6.89505	-27.062549	-10.904428	1.118646	-0.227056	-0.120804		-24.6492815	-8.4911605
-6.335726	-27.176078	-10.96483	1.123287	-0.20715	-0.112772		-24.9585739	-8.7473259
-5.774083	-27.279652	-11.021215	1.127516	-0.18717	-0.1047		-25.25872295	-9.00028595
-5.210325	-27.373237	-11.073565	1.131332	-0.167124	-0.09659		-25.54962325	-9.24995125
-4.644659	-27.456799	-11.12186	1.134733	-0.147019	-0.088447		-25.83116835	-9.49622935
